epoch,hoe,shannon,kolmogorov
4040.000000,0.601865,6.479871,5.878006
4060.000000,0.603407,6.469648,5.866241
4080.000000,0.591867,6.468042,5.876175
4100.000000,0.585275,6.463464,5.878189
4120.000000,0.587987,6.468328,5.880341
4140.000000,0.575003,6.464514,5.889511
4160.000000,0.557326,6.460296,5.902969
4180.000000,0.555789,6.466799,5.911011
4200.000000,0.545059,6.461716,5.916656
4220.000000,0.548606,6.457389,5.908783
4240.000000,0.563571,6.467150,5.903580
4260.000000,0.570048,6.477351,5.907303
4280.000000,0.565618,6.476979,5.911362
4300.000000,0.571276,6.484560,5.913284
4320.000000,0.580633,6.490011,5.909378
4340.000000,0.579216,6.481102,5.901886
4360.000000,0.574073,6.463127,5.889053
4380.000000,0.581490,6.456856,5.875366
4400.000000,0.582606,6.449412,5.866806
4420.000000,0.594144,6.456144,5.862000
4440.000000,0.612450,6.467354,5.854904
4460.000000,0.604988,6.457145,5.852158
4480.000000,0.602287,6.459022,5.856735
4500.000000,0.595744,6.453761,5.858017
4520.000000,0.592516,6.454774,5.862259
4540.000000,0.599599,6.465504,5.865906
4560.000000,0.594581,6.463142,5.868561
4580.000000,0.596346,6.460085,5.863739
4600.000000,0.585212,6.447837,5.862625
4620.000000,0.576472,6.435527,5.859055
4640.000000,0.561631,6.436265,5.874634
4660.000000,0.551008,6.441649,5.890640
4680.000000,0.553675,6.459208,5.905533
4700.000000,0.543105,6.461013,5.917908
4720.000000,0.538338,6.452187,5.913849
4740.000000,0.531614,6.447889,5.916275
4760.000000,0.520598,6.433745,5.913147
4780.000000,0.517585,6.434837,5.917252
4800.000000,0.523674,6.440468,5.916794
4820.000000,0.529904,6.439541,5.909637
4840.000000,0.538450,6.430708,5.892258
4860.000000,0.534492,6.429893,5.895401
4880.000000,0.534666,6.423383,5.888718
4900.000000,0.531229,6.418893,5.887665
4920.000000,0.528028,6.411802,5.883774
4940.000000,0.544185,6.408122,5.863937
4960.000000,0.560444,6.407475,5.847031
4980.000000,0.581065,6.405360,5.824295
5000.000000,0.596291,6.408501,5.812210
5020.000000,0.586662,6.398612,5.811951
5040.000000,0.585990,6.405189,5.819199
5060.000000,0.594319,6.417881,5.823563
5080.000000,0.588259,6.423693,5.835434
5100.000000,0.575268,6.430600,5.855331
5120.000000,0.570960,6.436438,5.865479
5140.000000,0.561015,6.442393,5.881378
5160.000000,0.568664,6.455245,5.886581
5180.000000,0.560793,6.457186,5.896393
5200.000000,0.557922,6.464828,5.906906
5220.000000,0.551570,6.462916,5.911346
5240.000000,0.558385,6.458699,5.900314
5260.000000,0.561021,6.461320,5.900299
5280.000000,0.575950,6.459495,5.883545
5300.000000,0.574032,6.465496,5.891464
5320.000000,0.570295,6.458341,5.888046
5340.000000,0.564498,6.460066,5.895569
5360.000000,0.555652,6.465060,5.909409
5380.000000,0.565626,6.468412,5.902786
5400.000000,0.564280,6.461420,5.897141
5420.000000,0.564590,6.453033,5.888443
5440.000000,0.566156,6.454309,5.888153
5460.000000,0.565504,6.444562,5.879059
5480.000000,0.561223,6.451222,5.889999
5500.000000,0.552231,6.437820,5.885590
5520.000000,0.558641,6.445497,5.886856
5540.000000,0.557448,6.437987,5.880539
5560.000000,0.547820,6.427352,5.879532
5580.000000,0.541002,6.425676,5.884674
5600.000000,0.538260,6.421896,5.883636
5620.000000,0.546440,6.428810,5.882370
5640.000000,0.549477,6.428414,5.878937
5660.000000,0.548790,6.437874,5.889084
5680.000000,0.539577,6.430324,5.890747
5700.000000,0.551530,6.422090,5.870560
5720.000000,0.551664,6.414580,5.862915
5740.000000,0.556660,6.415486,5.858826
5760.000000,0.546032,6.409618,5.863586
5780.000000,0.553231,6.399820,5.846588
5800.000000,0.557869,6.402321,5.844452
5820.000000,0.548261,6.400327,5.852066
5840.000000,0.534508,6.392525,5.858017
5860.000000,0.533851,6.385215,5.851364
5880.000000,0.526024,6.383827,5.857803
5900.000000,0.525265,6.381420,5.856155
5920.000000,0.526838,6.367643,5.840805
5940.000000,0.526740,6.351401,5.824661
5960.000000,0.537052,6.346210,5.809158
5980.000000,0.545956,6.339230,5.793274
6000.000000,0.563974,6.342005,5.778030
6020.000000,0.567299,6.348076,5.780777
6040.000000,0.575613,6.352727,5.777115
6060.000000,0.578365,6.346462,5.768097
6080.000000,0.573614,6.347601,5.773987
6100.000000,0.575264,6.347145,5.771881
6120.000000,0.577350,6.339786,5.762436
6140.000000,0.574556,6.334276,5.759720
6160.000000,0.575182,6.334978,5.759796
6180.000000,0.572279,6.320021,5.747742
6200.000000,0.580838,6.318021,5.737183
6220.000000,0.585750,6.311931,5.726181
6240.000000,0.585201,6.308864,5.723663
6260.000000,0.592270,6.312317,5.720047
6280.000000,0.592373,6.310314,5.717941
6300.000000,0.575733,6.303120,5.727386
6320.000000,0.575738,6.308068,5.732330
6340.000000,0.578760,6.313853,5.735092
6360.000000,0.591123,6.322644,5.731522
6380.000000,0.582678,6.316626,5.733948
6400.000000,0.571904,6.313954,5.742050
6420.000000,0.567875,6.312840,5.744965
6440.000000,0.574966,6.328216,5.753250
6460.000000,0.579249,6.349115,5.769867
6480.000000,0.577038,6.346233,5.769196
6500.000000,0.567309,6.339434,5.772125
6520.000000,0.564021,6.333781,5.769760
6540.000000,0.558555,6.331016,5.772461
6560.000000,0.560287,6.335281,5.774994
6580.000000,0.560447,6.333183,5.772736
6600.000000,0.560539,6.328377,5.767838
6620.000000,0.561740,6.327365,5.765625
6640.000000,0.573058,6.333708,5.760651
6660.000000,0.582771,6.333244,5.750473
6680.000000,0.587191,6.327044,5.739853
6700.000000,0.592462,6.338632,5.746170
6720.000000,0.587499,6.342779,5.755280
6740.000000,0.581991,6.348074,5.766083
6760.000000,0.571144,6.355202,5.784058
6780.000000,0.568063,6.354730,5.786667
6800.000000,0.555485,6.345662,5.790176
6820.000000,0.547521,6.337453,5.789932
6840.000000,0.548164,6.346137,5.797974
6860.000000,0.552283,6.357306,5.805023
6880.000000,0.555956,6.367556,5.811600
6900.000000,0.552970,6.365638,5.812668
6920.000000,0.552159,6.357777,5.805618
6940.000000,0.551547,6.359775,5.808228
6960.000000,0.556855,6.356431,5.799576
6980.000000,0.552691,6.359774,5.807083
7000.000000,0.534037,6.358363,5.824326
7020.000000,0.520234,6.350007,5.829773
7040.000000,0.517041,6.346952,5.829910
7060.000000,0.508075,6.351184,5.843109
7080.000000,0.515021,6.353522,5.838501
7100.000000,0.525225,6.346865,5.821640
7120.000000,0.521656,6.347675,5.826019
7140.000000,0.508611,6.330281,5.821671
7160.000000,0.504096,6.318977,5.814880
7180.000000,0.528916,6.319657,5.790741
7200.000000,0.544805,6.309270,5.764465
7220.000000,0.563602,6.307743,5.744141
7240.000000,0.555792,6.303427,5.747635
7260.000000,0.560091,6.296236,5.736145
7280.000000,0.561654,6.294305,5.732651
7300.000000,0.558384,6.296329,5.737946
7320.000000,0.561920,6.293381,5.731461
7340.000000,0.558493,6.293661,5.735168
7360.000000,0.554627,6.288666,5.734039
7380.000000,0.564002,6.290595,5.726593
7400.000000,0.573566,6.308047,5.734482
7420.000000,0.586239,6.311841,5.725601
7440.000000,0.582664,6.320396,5.737732
7460.000000,0.576821,6.324166,5.747345
7480.000000,0.576618,6.317951,5.741333
7500.000000,0.580509,6.323948,5.743439
7520.000000,0.558854,6.320359,5.761505
7540.000000,0.563620,6.324744,5.761124
7560.000000,0.574633,6.336169,5.761536
7580.000000,0.570578,6.329290,5.758713
7600.000000,0.563088,6.327675,5.764587
7620.000000,0.563592,6.326333,5.762741
7640.000000,0.567068,6.325521,5.758453
7660.000000,0.566300,6.325760,5.759460
7680.000000,0.555468,6.328890,5.773422
7700.000000,0.552743,6.331750,5.779007
7720.000000,0.545403,6.334603,5.789200
7740.000000,0.527967,6.326734,5.798767
7760.000000,0.526486,6.330289,5.803802
7780.000000,0.525170,6.331337,5.806168
7800.000000,0.513395,6.323529,5.810135
7820.000000,0.511357,6.320943,5.809586
7840.000000,0.522491,6.324554,5.802063
7860.000000,0.523280,6.321513,5.798233
7880.000000,0.516530,6.311773,5.795242
7900.000000,0.523907,6.318035,5.794128
7920.000000,0.513109,6.305925,5.792816
7940.000000,0.525313,6.314421,5.789108
7960.000000,0.517528,6.309139,5.791611
7980.000000,0.517804,6.303738,5.785934
8000.000000,0.510537,6.298379,5.787842
8020.000000,0.518133,6.290640,5.772507
8040.000000,0.511167,6.286985,5.775818
8060.000000,0.519106,6.287477,5.768372
8080.000000,0.531238,6.289721,5.758484
8100.000000,0.536970,6.290586,5.753616
8120.000000,0.538001,6.293494,5.755493
8140.000000,0.538364,6.282703,5.744339
8160.000000,0.548818,6.277273,5.728455
8180.000000,0.535610,6.260022,5.724411
8200.000000,0.521312,6.242106,5.720795
8220.000000,0.516553,6.235562,5.719009
8240.000000,0.504636,6.223370,5.718735
8260.000000,0.500077,6.211274,5.711197
8280.000000,0.506835,6.187362,5.680527
8300.000000,0.498061,6.166732,5.668671
8320.000000,0.505067,6.157838,5.652771
8340.000000,0.490368,6.151623,5.661255
8360.000000,0.483982,6.151813,5.667831
8380.000000,0.486279,6.158322,5.672043
8400.000000,0.489888,6.161351,5.671463
8420.000000,0.491208,6.155301,5.664093
8440.000000,0.497129,6.163648,5.666519
8460.000000,0.496508,6.165255,5.668747
8480.000000,0.504070,6.174008,5.669937
8500.000000,0.490702,6.178110,5.687408
8520.000000,0.498435,6.178077,5.679642
8540.000000,0.504997,6.189445,5.684448
8560.000000,0.495499,6.210633,5.715134
8580.000000,0.489073,6.221693,5.732620
8600.000000,0.478960,6.220644,5.741684
8620.000000,0.483523,6.228594,5.745071
8640.000000,0.474395,6.228163,5.753769
8660.000000,0.488147,6.229389,5.741241
8680.000000,0.503134,6.227301,5.724167
8700.000000,0.515136,6.231872,5.716736
8720.000000,0.512379,6.230976,5.718597
8740.000000,0.504639,6.221558,5.716919
8760.000000,0.513340,6.236180,5.722839
8780.000000,0.499927,6.228474,5.728546
8800.000000,0.497231,6.237236,5.740005
8820.000000,0.497000,6.245062,5.748062
8840.000000,0.480970,6.244184,5.763214
8860.000000,0.476228,6.246019,5.769791
8880.000000,0.464538,6.245300,5.780762
8900.000000,0.460838,6.243064,5.782227
8920.000000,0.452208,6.242125,5.789917
8940.000000,0.455167,6.237867,5.782700
8960.000000,0.443254,6.231005,5.787750
8980.000000,0.441434,6.242795,5.801361
9000.000000,0.437691,6.241829,5.804138
9020.000000,0.437688,6.241781,5.804092
9040.000000,0.451371,6.241532,5.790161
9060.000000,0.447767,6.237547,5.789780
9080.000000,0.439719,6.237159,5.797440
9100.000000,0.439052,6.233760,5.794708
9120.000000,0.432824,6.231545,5.798721
9140.000000,0.432307,6.233027,5.800720
9160.000000,0.432651,6.227405,5.794754
9180.000000,0.442590,6.232827,5.790237
9200.000000,0.446704,6.229587,5.782883
9220.000000,0.447393,6.222204,5.774811
9240.000000,0.451607,6.230690,5.779083
9260.000000,0.465159,6.237895,5.772736
9280.000000,0.466179,6.228844,5.762665
9300.000000,0.463721,6.233161,5.769440
9320.000000,0.464470,6.233178,5.768707
9340.000000,0.459260,6.237809,5.778549
9360.000000,0.454126,6.235834,5.781708
9380.000000,0.455767,6.230791,5.775024
9400.000000,0.463412,6.224902,5.761490
9420.000000,0.454642,6.220938,5.766296
9440.000000,0.442953,6.216559,5.773605
9460.000000,0.446030,6.206650,5.760620
9480.000000,0.444256,6.214061,5.769806
9500.000000,0.433103,6.206510,5.773407
9520.000000,0.424429,6.212743,5.788315
9540.000000,0.418360,6.207713,5.789352
9560.000000,0.412884,6.210492,5.797607
9580.000000,0.410472,6.202174,5.791702
9600.000000,0.413823,6.191381,5.777557
9620.000000,0.425031,6.196668,5.771637
9640.000000,0.435183,6.193026,5.757843
9660.000000,0.445074,6.192236,5.747162
9680.000000,0.450601,6.190255,5.739655
9700.000000,0.447622,6.172293,5.724670
9720.000000,0.454275,6.167410,5.713135
9740.000000,0.454609,6.163944,5.709335
9760.000000,0.456869,6.163107,5.706238
9780.000000,0.450945,6.140444,5.689499
9800.000000,0.457219,6.141621,5.684402
9820.000000,0.455583,6.151872,5.696289
9840.000000,0.454573,6.154387,5.699814
9860.000000,0.448783,6.163077,5.714294
9880.000000,0.440220,6.177082,5.736862
9900.000000,0.425406,6.174201,5.748795
9920.000000,0.422684,6.171265,5.748581
9940.000000,0.422398,6.168705,5.746307
9960.000000,0.426152,6.168217,5.742065
9980.000000,0.412506,6.159484,5.746979
10000.000000,0.411943,6.165132,5.753189
10020.000000,0.415544,6.175264,5.759720
10040.000000,0.410915,6.177120,5.766205
10060.000000,0.406277,6.171994,5.765717
10080.000000,0.415225,6.170154,5.754929
10100.000000,0.425780,6.168440,5.742661
10120.000000,0.423461,6.168182,5.744720
10140.000000,0.426055,6.152510,5.726456
10160.000000,0.421989,6.132683,5.710693
10180.000000,0.432852,6.140829,5.707977
10200.000000,0.411511,6.131466,5.719955
10220.000000,0.399997,6.120227,5.720230
10240.000000,0.408505,6.128064,5.719559
10260.000000,0.405742,6.132106,5.726364
10280.000000,0.406554,6.141157,5.734604
10300.000000,0.398156,6.147439,5.749283
10320.000000,0.385568,6.149743,5.764175
10340.000000,0.393045,6.154108,5.761063
10360.000000,0.408493,6.138260,5.729767
10380.000000,0.415918,6.137125,5.721207
10400.000000,0.410518,6.134608,5.724091
10420.000000,0.405221,6.115991,5.710770
10440.000000,0.407038,6.116572,5.709534
10460.000000,0.404683,6.108190,5.703506
10480.000000,0.391793,6.101403,5.709610
10500.000000,0.372039,6.096893,5.724854
10520.000000,0.378886,6.102885,5.723999
10540.000000,0.377507,6.107563,5.730057
10560.000000,0.376287,6.106848,5.730560
10580.000000,0.383801,6.106702,5.722900
10600.000000,0.403439,6.111981,5.708542
10620.000000,0.406371,6.105910,5.699539
10640.000000,0.403332,6.097591,5.694260
10660.000000,0.419320,6.096505,5.677185
10680.000000,0.435706,6.100028,5.664322
10700.000000,0.438915,6.099880,5.660965
10720.000000,0.435449,6.102471,5.667023
10740.000000,0.432000,6.098473,5.666473
10760.000000,0.426555,6.101635,5.675079
10780.000000,0.423198,6.098307,5.675110
10800.000000,0.409685,6.088487,5.678802
10820.000000,0.397326,6.077411,5.680084
10840.000000,0.395657,6.077877,5.682220
10860.000000,0.383522,6.081291,5.697769
10880.000000,0.388266,6.100989,5.712723
10900.000000,0.396171,6.122077,5.725906
10920.000000,0.385652,6.141542,5.755890
10940.000000,0.394306,6.160419,5.766113
10960.000000,0.397751,6.175384,5.777634
10980.000000,0.385702,6.170599,5.784897
11000.000000,0.378199,6.162623,5.784424
11020.000000,0.376336,6.160287,5.783951
11040.000000,0.389163,6.165256,5.776093
11060.000000,0.409777,6.168566,5.758789
11080.000000,0.410004,6.170136,5.760132
11100.000000,0.417203,6.165739,5.748535
11120.000000,0.442917,6.168198,5.725281
11140.000000,0.441063,6.145195,5.704132
11160.000000,0.450071,6.141797,5.691727
11180.000000,0.441652,6.127657,5.686005
11200.000000,0.438730,6.121988,5.683258
11220.000000,0.431777,6.110504,5.678726
11240.000000,0.427947,6.107482,5.679535
11260.000000,0.432827,6.108807,5.675980
11280.000000,0.452980,6.111931,5.658951
11300.000000,0.466839,6.123333,5.656494
11320.000000,0.471718,6.122628,5.650909
11340.000000,0.469785,6.124585,5.654800
11360.000000,0.480260,6.147970,5.667709
11380.000000,0.474659,6.148625,5.673965
11400.000000,0.471622,6.150654,5.679031
11420.000000,0.464717,6.145808,5.681091
11440.000000,0.467591,6.141495,5.673904
11460.000000,0.464121,6.147394,5.683273
11480.000000,0.456211,6.141056,5.684845
11500.000000,0.448507,6.133139,5.684631
11520.000000,0.444974,6.139829,5.694855
11540.000000,0.447587,6.140718,5.693130
11560.000000,0.459610,6.148361,5.688751
11580.000000,0.464203,6.160278,5.696075
11600.000000,0.457916,6.164627,5.706711
11620.000000,0.456973,6.161105,5.704132
11640.000000,0.462530,6.175268,5.712738
11660.000000,0.463942,6.178862,5.714920
11680.000000,0.454111,6.180765,5.726654
11700.000000,0.441294,6.179576,5.738281
11720.000000,0.441556,6.186551,5.744995
11740.000000,0.446806,6.187758,5.740952
11760.000000,0.444970,6.187753,5.742783
11780.000000,0.441814,6.175685,5.733871
11800.000000,0.437133,6.190383,5.753250
11820.000000,0.436324,6.190933,5.754608
11840.000000,0.427046,6.183439,5.756393
11860.000000,0.414659,6.172365,5.757706
11880.000000,0.406699,6.173102,5.766403
11900.000000,0.402466,6.174027,5.771561
11920.000000,0.408666,6.165426,5.756760
11940.000000,0.416542,6.165169,5.748627
11960.000000,0.420897,6.170760,5.749863
11980.000000,0.428032,6.183892,5.755859
12000.000000,0.419621,6.189275,5.769653
12020.000000,0.402465,6.188354,5.785889
12040.000000,0.407795,6.198444,5.790649
12060.000000,0.408387,6.198304,5.789917
12080.000000,0.414407,6.195764,5.781357
12100.000000,0.431696,6.201288,5.769592
12120.000000,0.441547,6.203037,5.761490
12140.000000,0.440425,6.201473,5.761047
12160.000000,0.427295,6.193226,5.765930
12180.000000,0.432516,6.178640,5.746124
12200.000000,0.441443,6.163779,5.722336
12220.000000,0.461872,6.157261,5.695389
12240.000000,0.463460,6.168858,5.705399
12260.000000,0.457010,6.177789,5.720779
12280.000000,0.458128,6.181517,5.723389
12300.000000,0.455048,6.190979,5.735931
12320.000000,0.455893,6.192343,5.736450
12340.000000,0.447353,6.184994,5.737640
12360.000000,0.451071,6.175665,5.724594
12380.000000,0.457291,6.173462,5.716171
12400.000000,0.451783,6.165955,5.714172
12420.000000,0.447092,6.160517,5.713425
12440.000000,0.438493,6.166047,5.727554
12460.000000,0.444696,6.178262,5.733566
12480.000000,0.437623,6.163591,5.725967
12500.000000,0.444555,6.159108,5.714554
12520.000000,0.441365,6.159963,5.718597
12540.000000,0.440274,6.147718,5.707443
12560.000000,0.434519,6.146494,5.711975
12580.000000,0.424408,6.146911,5.722504
12600.000000,0.410036,6.152437,5.742401
12620.000000,0.409259,6.162326,5.753067
12640.000000,0.413675,6.170938,5.757263
12660.000000,0.401518,6.177473,5.775955
12680.000000,0.407038,6.172129,5.765091
12700.000000,0.390702,6.170945,5.780243
12720.000000,0.389586,6.186156,5.796570
12740.000000,0.386041,6.183374,5.797333
12760.000000,0.392367,6.184039,5.791672
12780.000000,0.400931,6.186377,5.785446
12800.000000,0.396340,6.191704,5.795364
12820.000000,0.398982,6.194346,5.795364
12840.000000,0.397244,6.196423,5.799179
12860.000000,0.391177,6.198687,5.807510
12880.000000,0.390447,6.188589,5.798141
12900.000000,0.392706,6.178290,5.785583
12920.000000,0.404837,6.185660,5.780823
12940.000000,0.411488,6.184453,5.772964
12960.000000,0.399915,6.186749,5.786835
12980.000000,0.405859,6.180792,5.774933
13000.000000,0.419388,6.183060,5.763672
13020.000000,0.429506,6.190004,5.760498
13040.000000,0.434038,6.193773,5.759735
13060.000000,0.430269,6.195833,5.765564
13080.000000,0.428507,6.192285,5.763779
13100.000000,0.418951,6.200186,5.781235
13120.000000,0.403882,6.204679,5.800797
13140.000000,0.406630,6.208921,5.802292
13160.000000,0.407117,6.221142,5.814026
13180.000000,0.404157,6.220808,5.816650
13200.000000,0.395354,6.219603,5.824249
13220.000000,0.398500,6.234651,5.836151
13240.000000,0.399849,6.240929,5.841080
13260.000000,0.402202,6.242290,5.840088
13280.000000,0.433122,6.249285,5.816162
13300.000000,0.443493,6.242382,5.798889
13320.000000,0.445112,6.242155,5.797043
